ID,Username,Gender,Height,Weight,Home
C11629,Ausbootenq7,Male,73.49120494,218.6737556,Rural
C11630,leblogdeteoow,Female,64.36840951,139.5501997,Rural
C11631,vergasergl,Male,66.46344464,169.9651516,Urban
C11632,tancatsl0,Male,69.32960288,180.3588433,Urban
C11633,toorouralw,Male,71.12075332,197.345436,Urban
C11634,zt1a2datzn,Female,62.14412843,130.5522978,Urban
C11635,haid0o,Male,68.03482178,189.0844617,Rural
C11636,Bafundilebi,Male,67.73027492,168.5450764,Urban
C11637,linteot3,Male,71.20919422,196.1455062,Urban
C11638,Femaninge5u,Female,66.79100914,142.7758192,Rural
C11639,cretaceu8m,Male,69.75059715,185.4279701,Rural
C11640,gvidantofa,Male,68.70169698,193.5092689,Urban
C11641,bristeoir0f,Male,69.78016415,191.9591286,Rural
C11642,ratalhaes,Female,62.96852083,126.8227288,Rural
C11643,Isobarejm,Female,58.13792273,115.6432079,Rural
C11644,Verrenkenx1,Female,62.57079146,126.181469,Rural
C11645,platinumrs,Male,68.52223104,188.0533331,Urban
C11646,tutbreesy07,Female,62.51851666,128.8515295,Rural
C11647,pismenels,Female,60.12966028,122.9240912,Urban
C11648,Mestour2w,Female,60.44454681,115.4404979,Rural
C11649,luyizehc,Male,71.79252376,199.8985004,Rural
C11650,gavuna7x,Male,69.76960444,188.8441724,Urban
C11651,Frerlesexulseao,Female,63.73173268,114.2697496,Rural
C11652,sazisanef9,Male,66.4748368,168.897518,Rural
C11653,dadiljuyf,Female,62.8818495,117.366116,Urban
C11654,kl1mss,Male,67.51220432,177.4228201,Rural
C11655,drobiachkc,Male,67.41204603,195.4726639,Rural
C11656,SoydayParrash93,Female,67.52034335,158.209688,Urban
C11657,zsibpiacss,Female,63.40608492,129.3722124,Rural
C11658,prasiraka4j,Male,73.50426823,205.4730911,Rural
C11659,Neennytonqn,Male,70.93997355,199.6482579,Urban
C11660,inculpadar3,Female,66.87420457,150.5978235,Urban
C11661,speldeelu8,Male,72.85807963,216.0647453,Urban
C11662,vocesconfusasm2,Male,70.95044123,216.3411301,Rural
C11663,isprljan6n,Male,66.07995899,175.5477079,Urban
C11664,llonnych3x,Female,60.81759019,133.8794826,Urban
C11665,bautizadopt,Male,62.02804334,149.2312843,Rural
C11666,fetvompa,Female,65.87564504,141.0181321,Rural
C11667,indusis3r,Female,61.43011255,131.1819295,Urban
C11668,negocioencasa8y,Male,66.53174642,168.2474368,Rural
C11669,abatiogiave7h,Female,65.03284282,153.3935621,Urban
C11670,cascajoak,Female,66.50028416,164.2123781,Urban
C11671,cyfddyddvb,Female,61.80843379,121.339602,Rural
C11672,granatinejw,Male,68.0993798,183.3126553,Urban
C11673,odcizovat2r,Female,66.18375813,146.0775596,Rural
C11674,barlacava6d,Female,63.99361669,139.8677492,Rural
C11675,pyfourmondxz,Male,67.01748632,183.3812983,Rural
C11676,fucknutjobsjq,Male,68.90271401,191.8358247,Rural
C11677,Kuszytachon,Female,62.27545059,145.9923778,Urban
C11678,he1nyeio,Female,67.25953193,164.1722011,Urban
C11679,pmprensajo,Male,69.63718944,205.2971055,Urban
C11680,enlute0a,Male,67.28400618,172.6768741,Rural
C11681,lukkulegaxb,Male,65.23277081,168.7398997,Urban
C11682,abychjp,Female,62.23359829,122.7596294,Rural
C11683,Lawandata,Male,69.57833002,191.3772522,Rural
C11684,xocdzz,Female,62.01191693,125.2861604,Urban
C11685,necanthropega,Male,66.11324199,172.4030194,Urban
C11686,Cresso6v,Female,63.97392467,133.4595026,Urban
C11687,batelarta,Male,71.08385997,207.5855821,Rural
C11688,divergeaibf,Male,72.88109185,201.3331869,Urban
C11689,brioriaidml,Female,61.95589797,110.2089872,Rural
C11690,Budalenqs,Female,68.0268168,161.9056826,Urban
C11691,tammeroa,Female,61.50463382,116.8148121,Rural
C11692,roquem95,Female,64.09322339,128.4177412,Rural
C11693,Giaggio1r,Male,69.44033828,202.3082973,Rural
C11694,second2chance8w,Female,66.29540445,154.6967316,Urban
C11695,cotice4z,Female,66.53896455,164.0924355,Rural
C11696,kettlingd5,Female,58.87202902,92.26820464,Urban
C11697,Nawungase44,Male,74.67043476,207.9080616,Urban
C11698,aparhanti45,Female,65.37108955,136.471256,Rural
C11699,luvvyboonw,Female,66.53551113,155.370872,Rural
C11700,rgia1ign,Male,63.12192679,153.9447313,Rural
C11701,mafu3l,Female,63.34191021,126.8392255,Rural
C11702,whereofsq,Female,63.08417104,148.9551898,Rural
C11703,gramad3g,Male,67.29797327,175.3386598,Rural
C11704,p4uc4ce,Female,66.41178938,160.447145,Rural
C11705,Teilfolgej8,Female,59.90353879,119.5808538,Urban
C11706,Isuswemt,Male,70.3753442,180.2983567,Rural
C11707,platuishb3,Male,72.44289921,200.8576584,Rural
C11708,narwanyx5,Male,67.00648013,197.7992998,Rural
C11709,imutkomc5,Female,62.02116348,136.0135387,Urban
C11710,afluent0z,Male,69.0775775,188.259135,Rural
C11711,gosnira2a,Female,66.01483354,161.1071678,Rural
C11712,Varejkamidu,Male,70.95804927,201.6633373,Urban
C11713,perekasz,Male,69.30053044,202.8387007,Rural
C11714,Fabrikhofcn,Male,64.30418789,163.1080171,Urban
C11715,bvendetressewv,Male,66.11538621,186.8483588,Urban
C11716,catalyze94,Female,70.3985174,167.5424113,Rural
C11717,bananero13,Female,65.52641361,128.9233437,Rural
C11718,flanierenr5,Female,65.02242211,149.594116,Rural
C11719,tullio1z,Male,71.20661874,193.74326,Rural
C11720,lazarz4a,Male,67.38177284,179.319259,Rural
C11721,mommalovesdad4f,Male,67.39322854,185.5565551,Urban
C11722,Szumiejce77,Female,61.14372256,111.4889482,Rural
C11723,5k4le4u7n,Male,67.06575584,175.0885619,Rural
C11724,ao2lal3,Male,68.60584729,169.5481317,Urban
C11725,Catitticq,Male,70.9158354,189.5576375,Urban
C11726,desdelcorazonz9,Female,63.88944361,144.3759678,Urban
C11727,teabInvaltnemrh,Female,65.24107228,150.2299015,Urban
C11728,poccabispalsefn,Female,65.93982812,153.1015285,Rural
C11729,waterdeedeeuy,Male,66.85411068,180.5443766,Urban
C11730,Cabardinicq,Female,60.76068868,116.9754277,Rural
C11731,klepl8,Male,67.00180414,165.6033214,Rural
C11732,kaljivostvu,Male,66.62273938,166.6317495,Rural
C11733,eliotyzmdm,Male,69.44325517,197.6456451,Rural
C11734,encavalar7z,Male,69.66711517,192.5588995,Rural
C11735,haeden161n,Male,71.78561561,192.5508206,Urban
C11736,vitjanazb,Male,66.90026045,192.0156786,Rural
C11737,neoaffiniszv,Male,72.13654594,214.5365688,Rural
C11738,Pieraccis4,Male,71.01794786,203.8609141,Urban
C11739,retolatinour,Male,70.01893031,201.2131677,Rural
C11740,recupnr,Male,72.05959136,203.92588,Urban
C11741,farguetz4e,Female,66.62714431,160.1351418,Rural
C11742,relaisiszs,Male,73.61021505,216.4022645,Rural
C11743,luvmimusiqxh,Male,64.73708904,150.0508128,Rural
C11744,kanganq5,Male,63.85301196,163.0207123,Rural
C11745,fluisgusaq8,Female,64.5708218,137.5133659,Urban
C11746,rammsfanslz,Male,71.61408945,206.1634325,Urban
C11747,confiarse41,Male,70.9931439,204.7466782,Urban
C11748,Xining60,Female,63.03367648,127.6404173,Urban
C11749,Iacoacciqs,Male,72.97226337,204.4917906,Rural
C11750,kikarooyf,Female,65.36386808,133.0711914,Urban
C11751,grmadastrh,Male,69.21820494,189.1995012,Urban
C11752,chococaferm,Male,64.03231884,147.3712842,Rural
C11753,hanja6d,Female,63.57325177,130.4366407,Rural
C11754,zg2raf3,Male,66.42418713,157.288088,Rural
C11755,mscleosiros,Male,66.68774223,184.5082378,Rural
C11756,mungface9135uu,Female,63.99852391,149.3647828,Urban
C11757,ylfinirodqv,Male,65.09963565,180.7937105,Rural
C11758,aficydxg,Female,64.24082372,137.4146683,Rural
C11759,aur4o4u,Male,69.57657185,192.4663555,Rural
C11760,Moschiarir4,Male,69.28424016,206.332545,Rural
C11761,Jesersc,Male,71.23093151,198.0665081,Rural
C11762,avizihd,Male,72.06059237,200.0740445,Urban
C11763,Sansiq6,Female,65.83995075,160.2657329,Rural
C11764,goticitat9r,Male,68.06849494,171.0562905,Rural
C11765,seccume1u,Female,64.23394553,151.5407889,Urban
C11766,Cytochrom4w,Female,58.61998063,114.0506067,Urban
C11767,greiddrasq,Male,65.95957778,160.6839166,Rural
C11768,ispratih70,Female,65.06012567,140.9852458,Urban
C11769,chiasme42,Male,66.39812838,170.2174512,Urban
C11770,kermitou3oo,Female,64.47241811,146.8419642,Urban
C11771,Mezzanu51,Female,69.90946195,162.4654324,Rural
C11772,jacintatk,Male,66.34274252,176.3095737,Urban
C11773,mensdomm0,Male,65.45803071,173.8162611,Urban
C11774,magelineiq,Male,72.9347674,210.054856,Urban
C11775,speewsdutz9,Female,65.2878094,127.0398432,Urban
C11776,superequizj,Female,60.07624076,139.0846037,Urban
C11777,ZemThennytq,Male,69.93227078,185.7873037,Urban
C11778,orfalusiox,Female,63.67448244,134.6602322,Rural
C11779,mjanja0c,Female,64.00987258,127.9551751,Urban
C11780,toooneeightn1,Female,58.62225448,98.53688099,Urban
C11781,Ravenpy,Male,66.57077256,189.8437093,Rural
C11782,Faolain3t,Male,67.71981426,171.7319275,Urban
C11783,WhassejaHu0,Male,67.90684975,170.4172312,Rural
C11784,WSKc3,Female,63.2508978,136.1220535,Urban
C11785,prilepilanc,Female,64.64709804,148.689557,Rural
C11786,Dahmani2y,Female,67.40905619,163.5842362,Rural
C11787,Bompadrezf,Female,64.65917931,134.8084784,Rural
C11788,habitantnf,Female,66.15135541,160.7672881,Rural
C11789,bcullenp84hu,Female,63.95162163,143.7913324,Urban
C11790,irisetzh1,Male,71.38031123,217.3684879,Rural
C11791,turgui3f,Male,69.67906022,205.1334355,Urban
C11792,hodejavib0,Female,63.85165805,144.7601691,Urban
C11793,trajnicamk7,Male,67.16719433,158.4698959,Urban
C11794,fipoppodem3,Female,63.15074549,140.6803754,Rural
C11795,sorceressu7,Male,65.21339181,158.8518048,Rural
C11796,rajdbesto5g,Female,68.17319743,178.826118,Rural
C11797,esmovossezh,Male,67.69712341,163.9398786,Rural
C11798,scucireds,Male,69.22411519,167.7382482,Urban
C11799,tubarwl,Female,65.65597058,150.8774743,Urban
C11800,tomachinpx,Male,65.32733671,171.762518,Urban
C11801,angempa7k,Female,65.4400924,146.9588815,Urban
C11802,Amoulgemoben8,Female,61.40270423,123.983911,Urban
C11803,bugarinu9h,Female,62.21096286,136.3546327,Rural
C11804,aniraadrianra,Male,69.10689826,191.1488079,Rural
C11805,thiepl,Male,70.4094368,206.3469387,Urban
C11806,siseezk,Male,65.28274066,163.9576346,Urban
C11807,kielplanke0,Female,61.95169687,127.313317,Rural
C11808,szkanderdu,Female,60.44224974,123.7304067,Urban
C11809,hossegem5m,Male,67.68548994,178.5569228,Rural
C11810,isprljanry,Female,60.86159962,110.3033882,Urban
C11811,loserkidx1877,Male,72.18599228,215.8686135,Rural
C11812,plab54,Male,68.70012441,186.8120606,Urban
C11813,Krynkivb,Male,67.0328297,157.45154,Rural
C11814,naiiponr3,Male,63.95395839,155.9934435,Rural
C11815,uzbudimpe,Female,62.7814677,125.8231873,Urban
C11816,muchogrrrandel0,Female,65.83136889,147.1504632,Rural
C11817,Radeland9l,Male,69.12602234,190.6921053,Rural
C11818,thextopxshelfyl,Female,63.04027949,129.5452021,Urban
C11819,Zuccarini2f,Male,71.78105742,199.7144207,Rural
C11820,bantrozoc0,Male,72.24516548,220.9017699,Urban
C11821,matmame,Male,68.49131172,193.458537,Rural
C11822,rozrzutnyk0,Female,59.54889462,118.8603232,Rural
C11823,prerezalayc,Male,71.21207602,198.0455483,Urban
C11824,geduldich1u,Male,68.57268425,189.1265817,Rural
C11825,ag2gityw,Male,68.30283918,193.702694,Rural
C11826,topilecz7,Male,69.15662603,193.1789171,Urban
C11827,calPleahdam7s,Female,65.02031402,156.7356928,Rural
C11828,volatona8o,Female,63.74039892,146.8395153,Rural
C11829,comethed,Female,63.19575635,114.1272215,Urban
C11830,tombeard1p,Female,58.13449631,89.35722823,Rural
C11831,heuiaif,Female,57.74019191,93.65295688,Urban
C11832,adnapitvc,Male,68.41525159,190.1282136,Rural
C11833,osmanthus01ao,Female,62.01501358,121.2394362,Rural
C11834,kordunass,Male,71.59523899,207.7961441,Rural
C11835,slaafskaw,Male,69.201759,185.258335,Urban
C11836,bunovanth,Female,64.59171654,154.931948,Urban
C11837,5ta1ka2xf,Female,66.76719738,157.0068135,Urban
C11838,zaprezil0,Female,60.80979868,126.9154633,Urban
C11839,articoloa,Female,64.62590661,144.9253331,Urban
C11840,carosello8r,Male,67.88884253,169.2502309,Urban
C11841,slochuchevz,Female,69.14094554,186.7979319,Rural
C11842,Lagojengs0,Male,67.57873926,167.5813567,Rural
C11843,jaimeparejov2,Male,67.99285124,183.9580892,Rural
C11844,ausareu,Male,69.33978054,193.0413635,Urban
C11845,Dodoricoh9,Male,69.02647455,198.0143768,Urban
C11846,hdos15,Male,68.62659691,163.3874549,Rural
C11847,rse1le0k,Male,68.88689528,175.9920181,Urban
C11848,meges2z00,Female,65.5914099,150.6377745,Rural
C11849,nealtulg3,Male,73.48729547,209.9749585,Urban
C11850,thyriumxh,Male,73.39098706,203.5134146,Rural
C11851,claymore35,Male,64.59049515,163.6536475,Rural
C11852,reyktiri9,Female,59.39464546,124.2121819,Rural
C11853,tkdpimpin304zr,Female,65.11106366,129.070359,Rural
C11854,Danjarjevh3,Female,66.61444226,155.888981,Rural
C11855,Obrigheimx9,Female,62.15935227,121.788932,Rural
C11856,mednojob,Male,67.25332482,180.77978,Urban
C11857,mal2avy,Female,64.36852479,138.9293853,Urban
C11858,sparaaliest5n,Female,65.94331938,149.9639547,Urban
C11859,dynomiteeeca,Female,61.27909764,141.2121227,Rural
C11860,bucolica7c,Female,63.65529651,128.2834309,Rural
C11861,unakazitifm,Female,64.01506407,146.8696767,Urban
C11862,tromhadoh,Female,66.79146278,162.0204861,Rural
C11863,mauditasae,Male,72.46475991,225.6337034,Urban
C11864,Miriamhi,Female,67.95981356,175.3534503,Rural
C11865,Starone0,Female,57.79038921,103.3120562,Rural
C11866,scrimisc7i,Male,69.05095429,181.4106635,Rural
C11867,disidentijs,Female,63.7848706,134.2283713,Rural
C11868,cherrykid642ul,Female,67.10685112,151.9113762,Rural
C11869,Paffergh,Female,61.40784582,126.4745282,Urban
C11870,ligh30,Female,61.53892011,125.4972186,Rural
C11871,porcupine7o,Male,65.84824643,158.1934461,Rural
C11872,scheefnekkg,Female,65.96637885,151.7152419,Urban
C11873,kendaqj,Male,69.89562407,200.1203609,Urban
C11874,l5lym28e,Female,63.89318789,135.6523004,Urban
C11875,Bigando6q,Female,61.44295037,127.6017541,Rural
C11876,Ntangeniyq,Female,59.4056541,111.8534646,Rural
C11877,zebuleonzi,Male,65.00189643,157.5590241,Urban
C11878,LithSaireediaqz,Male,70.45214074,188.0988373,Rural
C11879,Jigteelechuch3z,Male,73.10634428,219.7866042,Urban
C11880,deffroazw,Male,72.5418967,198.7339344,Rural
C11881,niedzianyj7,Male,65.4048857,176.1555489,Urban
C11882,WeitleNennyfk,Male,72.96588002,202.6248928,Rural
C11883,Messiadel7,Female,64.21831531,168.5464577,Rural
C11884,idracide83,Female,61.81138823,127.2482929,Rural
C11885,cascajolj,Male,67.91864565,183.5438014,Rural
C11886,haunidasu5,Male,69.26342881,178.3541245,Urban
C11887,rauhenbb,Female,62.45226579,123.2638099,Urban
C11888,teachingtool6n,Male,69.68208839,187.5760516,Urban
C11889,vierOwerinaeb,Female,63.36453642,135.9003519,Urban
C11890,poreziman2,Male,67.5650399,187.1870936,Rural
C11891,cpiokel1u,Female,67.53541474,175.0195639,Urban
C11892,pres5s1zea7,Male,70.68039627,199.5086562,Urban
C11893,nobliwy9q,Female,60.9794599,108.4691694,Urban
C11894,petitsweety7p,Female,62.67538949,134.1825767,Urban
C11895,klupkaf4,Male,65.91808694,174.7199581,Urban
C11896,aureliefloe4,Female,64.88991873,134.2799488,Urban
C11897,normalush6,Male,74.60466805,249.9462832,Urban
C11898,cachat7t,Male,64.27649307,159.7386681,Urban
C11899,retiansli,Male,65.8693715,167.7682374,Urban
C11900,whinnyw2,Male,68.31234188,169.7808397,Rural
C11901,silran9w,Female,64.26084149,131.395557,Urban
C11902,morcamtbrf,Female,60.59482352,118.7580419,Urban
C11903,TreattGlalis9,Female,62.70633788,126.9843214,Rural
C11904,winny77,Male,73.80176657,218.9797258,Urban
C11905,syriacsf,Female,70.27402328,187.0017876,Urban
C11906,asankhe3n,Female,66.5889412,147.5687013,Urban
C11907,estevas34,Female,64.42828874,138.2257374,Urban
C11908,xxcheukyxxep,Male,70.29958539,213.4725743,Urban
C11909,myriamroux4n,Female,60.94472677,113.5375887,Urban
C11910,gemauwdfy,Male,69.54380039,207.8748388,Urban
C11911,kiforongoas,Male,71.79202206,197.4170144,Urban
C11912,kruszkahc,Male,64.45981425,161.3787732,Urban
C11913,u3klcv,Female,63.86322254,137.153446,Urban
C11914,razor4himfs,Male,73.72161324,210.2235006,Urban
C11915,Enentnicay3,Female,62.3828476,125.347102,Rural
C11916,gadulskiy2,Female,62.71365237,119.7897827,Rural
C11917,nappywangl3,Male,70.05125469,207.1946473,Rural
C11918,galaksije0,Female,63.00143169,120.1858889,Rural
C11919,sudbenaxy,Male,67.99211379,172.5155305,Urban
C11920,Lixwriliaro,Female,70.54430599,196.107116,Urban
C11921,burningsakurar8,Female,63.57792735,140.7609389,Urban
C11922,vidacell1,Male,62.52578374,144.7500844,Urban
C11923,thesebasplacexz,Female,67.83344971,180.2898314,Urban
C11924,Bergrade96,Male,75.39129223,218.6046973,Urban
C11925,nastavnik4v,Female,63.38506146,139.1833554,Urban
C11926,ompiel2s,Female,62.37258696,135.7223056,Rural
C11927,Magagx,Male,64.87680275,176.7961081,Rural
C11928,fleske5s,Male,71.35078258,213.3133192,Urban
C11929,supersabriesx,Male,68.69999563,208.0681993,Urban
C11930,tertullianusyw,Female,62.38842577,129.6238001,Rural
C11931,talcicsk3,Female,65.74773144,145.5762484,Urban
C11932,Henokitb,Female,66.32396557,148.938464,Urban
C11933,kazimy3,Female,66.89411123,140.3460606,Rural
C11934,vacarsdc,Male,71.52684881,189.2822461,Rural
C11935,adelasotoa7,Male,68.24594409,193.277624,Urban
C11936,Smeanoneulaxg,Male,68.9039419,175.4450634,Urban
C11937,baningikc,Male,67.6623988,170.3054935,Urban
C11938,Sypefellan3,Female,62.90371922,144.0703281,Urban
C11939,nerviramofi,Male,66.62843544,159.4828288,Urban
C11940,gonidii28,Male,68.17630646,190.1327254,Rural
C11941,lenjivcugf,Male,62.34831799,150.7219877,Rural
C11942,neokretnaln,Female,60.91802524,119.772634,Rural
C11943,cuatw,Male,72.39194027,215.6752656,Urban
C11944,lidhez,Male,68.89083891,190.5134869,Urban
C11945,deceptorxs,Male,66.67790154,174.7417844,Urban
C11946,ferncapitalrr,Female,61.66262811,112.5655764,Rural
C11947,lotegisfb,Male,72.57112137,230.560535,Urban
C11948,Djurhuus9s,Female,61.45626213,117.0287168,Rural
C11949,VepeSycle4e,Male,73.68980797,228.4488269,Urban
C11950,syrpum70,Male,65.8281958,168.4212826,Urban
C11951,lover1015030c,Male,68.91586364,183.9477889,Rural
C11952,totomenard23,Male,68.23015031,182.3828222,Rural
C11953,vega4esopb,Female,66.93834523,156.0215589,Urban
C11954,kaczuszka5490,Female,65.04625712,148.9922879,Rural
C11955,kumlannaf1,Female,61.10051608,114.9558142,Urban
C11956,deshumare2n,Male,68.61581202,194.1208449,Rural
C11957,tolrondr2,Male,73.91254915,202.4299596,Rural
C11958,verbaleh8,Female,61.98422986,117.6404541,Urban
C11959,enojosaa1,Female,62.64001901,114.8228028,Rural
C11960,tlotlovr,Male,70.40351683,197.6921421,Rural
C11961,candypiglet7m,Female,66.6835119,142.9567978,Urban
C11962,framvokseli,Male,69.33180013,182.1232502,Urban
C11963,attvaldsh,Female,60.79827083,109.0969563,Rural
C11964,purnaishamp,Female,61.96417378,112.8335262,Rural
C11965,sultanimaxa,Male,67.22744505,182.546138,Rural
C11966,arieracja28,Female,61.01798835,120.1396493,Rural
C11967,ospori0j,Male,70.78669502,194.6955725,Rural
C11968,halfoop4j,Female,63.39178727,144.0493874,Urban
C11969,gewearrn,Female,57.96849839,118.7205901,Urban
C11970,MLXXXVIfo,Male,76.11667468,240.6381035,Urban
C11971,artescuelak8,Male,68.82933377,195.1620421,Rural
C11972,agafadarm,Female,64.44752096,140.087594,Rural
C11973,ok5lu5l,Male,68.04146071,203.1615983,Urban
C11974,Merritti9,Female,64.08126978,157.5891411,Urban
C11975,anarchie87es,Male,70.43475028,189.9065838,Rural
C11976,pananaligll,Female,63.70995948,135.8499247,Urban
C11977,vitaldose9r,Male,65.11934931,165.8390452,Rural
C11978,granowskily,Male,66.17147967,150.0234727,Rural
C11979,Crosettayg,Male,70.03776116,190.7153681,Urban
C11980,ukusizanai1,Male,68.2465686,198.6586733,Rural
C11981,zanamstevx2,Female,65.3369135,132.0084182,Urban
C11982,2d1alakzn0,Female,67.68432668,151.9386846,Rural
C11983,valetznf,Female,62.71797937,113.6220658,Rural
C11984,danteblogic,Male,68.71141787,195.3918622,Urban
C11985,Oceatoaddillawg,Female,58.98057425,105.9717599,Urban
C11986,apenutretpc,Male,73.826127,237.9167359,Rural
C11987,guireanzh,Male,70.25103704,190.6540902,Urban
C11988,belioppormese7f,Male,70.66886319,198.0235635,Urban
C11989,Galatm,Male,73.28104025,201.407019,Rural
C11990,juancisnerosoi,Male,70.03504268,193.7754773,Urban
C11991,mangoe7,Female,61.59445094,117.3247873,Urban
C11992,k2a0t0i7ef0,Male,71.91504513,182.6715779,Urban
C11993,rietenabe,Female,61.92419681,125.8216917,Rural
C11994,soombalfi,Male,68.50326101,193.9820595,Urban
C11995,klykesys0n,Male,67.08930227,164.5486457,Rural
C11996,pasoinferiorhz,Female,63.78966441,140.3284158,Rural
C11997,coconet6m,Male,70.41808724,189.5794725,Urban
C11998,Bollardif3,Male,74.34020588,209.2375131,Urban
C11999,zavijenih04,Female,65.30241061,149.4628182,Urban
C12000,hokage6662z,Male,70.79827074,198.3880008,Rural
C12001,ventolerex,Male,76.73244646,241.6866013,Rural
C12002,maghufira41,Female,66.06648919,158.5039833,Urban
C12003,mendozagmhd,Male,70.45499146,190.8249379,Urban
C12004,danilacev1c,Female,63.73943219,131.9173252,Rural
